idCommune;Code postal;Commune;Code departement
1553;54590;HUSSIGNY GODBRANGE;54
1554;54190;VILLERUPT;54
1555;54400;COSNES-ET-ROMAIN;54
1556;54870;CONS-LA-GRANDVILLE;54
1557;54800;HATRIZE;54
1558;54910;VALLEROY;54
1559;54300;LUNEVILLE;54
1560;54122;VATHIMENIL;54
1561;54360;DAMELEVIERES;54
1562;54360;MONT-SUR-MEURTHE;54
1563;54360;BLAINVILLE-SUR-L EAU;54
1564;54570;FOUG;54
1565;54200;PIERRE-LA-TREICHE;54
1566;54200;ECROUVES;54
1567;54200;TOUL;54
1568;54200;DOMMARTIN-LES-TOUL;54
1569;54200;VILLEY-SAINT-ETIENNE;54
1570;54119;DOMGERMAIN;54
1571;54470;THIAUCOURT-REGNIEVILLE;54
1572;55430;BELLEVILLE SUR MEUSE;55
1573;55100;VERDUN;55
1574;56640;ARZON;56
1575;56890;SAINT-AVE;56
1576;56000;VANNES;56
1577;56610;ARRADON;56
1578;56880;PLOEREN;56
1579;56680;PLOUHINEC;56
1580;56520;GUIDEL;56
1581;56680;GAVRES;56
1582;56260;LARMOR-PLAGE;56
1583;56100;LORIENT;56
1584;56570;LOCMIQUELIC;56
1585;56650;INZINZAC-LOCHRIST;56
1586;56290;PORT-LOUIS;56
1587;56530;GESTEL;56
1588;56700;HENNEBONT;56
1589;56270;PLOEMEUR;56
1590;56600;LANESTER;56
1591;56670;RIANTEC;56
1592;56620;CLEGUER;56
1593;56700;KERVIGNAC;56
1594;56440;LANGUIDIC;56
1595;56400;BRECH;56
1596;56400;PLOEMEL;56
1597;56400;AURAY;56
1598;56340;CARNAC;56
1599;56360;LOCMARIA;56
1600;56360;LE PALAIS;56
1601;56510;SAINT-PIERRE-QUIBERON;56
1602;56170;QUIBERON;56
1603;56550;BELZ;56
1604;56470;LA TRINITE SUR MER;56
1605;56410;ERDEVEN;56
1606;56400;LE BONO;56
1607;56410;ETEL;56
1608;56360;SAUZON;56
1609;56400;SAINTE-ANNE-D'AURAY;56
1610;56470;SAINT-PHILIBERT;56
1611;56330;PLUVIGNER;56
1612;56400;PLUNERET;56
1613;56340;PLOUHARNEL;56
1614;56140;MALESTROIT;56
1615;56800;PLOERMEL;56
1616;56300;PONTIVY;56
1617;56160;LIGNOL;56
1618;56150;BAUD;56
1619;58000;NEVERS;58
1620;58600;FOURCHAMBAULT;58
1621;58640;VARENNES-VAUZELLES;58
1622;58160;IMPHY;58
1623;58660;COULANGES LES NEVERS;58
1624;58300;DECIZE;58
1625;58000;SAINT ELOI;58
1626;59800;LILLE;59
1627;59110;LA MADELEINE;59
1628;59000;LILLE;59
1629;59370;MONS EN BAROEUL;59
1630;59130;LAMBERSART;59
1631;59155;FACHES THUMESNIL;59
1632;59260;LILLE;59
1633;59777;LILLE;59
1634;59350;SAINT-ANDRE;59
1635;59118;WAMBRECHIES;59
1636;59790;RONCHIN;59
1637;59520;MARQUETTE-LEZ-LILLE;59
1638;59650;VILLENEUVE-D'ASCQ;59
1639;59134;FOURNES-EN-WEPPES;59
1640;59170;CROIX;59
1641;59390;LYS LEZ LANNOY;59
1642;59491;VILLENEUVE-D'ASCQ;59
1643;59100;ROUBAIX;59
1644;59150;WATTRELOS;59
1645;59160;LILLE;59
1646;59136;WAVRIN;59
1647;59133;PHALEMPIN;59
1648;59810;LESQUIN;59
1649;59390;LANNOY;59
1650;59320;ENNETIERES-EN-WEPPES;59
1651;59120;LOOS;59
1652;59320;SEQUEDIN;59
1653;59251;ALLENNES-LES-MARAIS;59
1654;59139;WATTIGNIES;59
1655;59290;WASQUEHAL;59
1656;59710;AVELIN;59
1657;59780;WILLEMS;59
1658;59320;HAUBOURDIN;59
1659;59493;VILLENEUVE-D'ASCQ;59
1660;59113;SECLIN;59
1661;59710;PONT-A-MARCQ;59
1662;59242;TEMPLEUVE EN PEVELE;59
1663;59830;CYSOING;59
1664;59320;HALLENNES-LEZ-HAUBOURDIN;59
1665;59510;HEM;59
1666;59235;BERSEE;59
1667;59420;MOUVAUX;59
1668;59700;MARCQ EN BAROEUL;59
1669;59223;RONCQ;59
1670;59200;TOURCOING;59
1671;59280;ARMENTIERES;59
1672;59840;PERENCHIES;59
1673;59250;HALLUIN;59
1674;59890;DEULEMONT;59
1675;59960;NEUVILLE EN FERRAIN;59
1676;59910;BONDUES;59
1677;59126;LINSELLES;59
1678;59890;QUESNOY SUR DEULE;59
1679;59760;GRANDE-SYNTHE;59
1680;59270;BAILLEUL;59
1681;59190;HAZEBROUCK;59
1682;59500;DOUAI;59
1683;59552;LAMBRES LEZ DOUAI;59
1684;59450;SIN LE NOBLE;59
1685;59490;SOMAIN;59
1686;59310;FAUMONT;59
1687;59146;PECQUENCOURT;59
1688;59600;MAUBEUGE;59
1689;59540;CAUDRY;59
1690;59400;CAMBRAI;59
1691;59590;RAISMES;59
1692;59300;VALENCIENNES;59
1693;59770;MARLY;59
1694;59230;SAINT-AMAND-LES-EAUX;59
1695;59410;ANZIN;59
1696;59178;HASNON;59
1697;59125;TRITH-ST-LEGER;59
1698;59220;DENAIN;59
1699;60000;BEAUVAIS;60
1700;60110;MERU;60
1701;60590;TRIE CHATEAU;60
1702;60540;BORNEL;60
1703;60430;NOAILLES;60
1704;60790;VALDAMPIERRE;60
1705;60240;CHAUMONT-EN-VEXIN;60
1706;60570;LABOISSIERE EN THELLE;60
1707;60570;ANDEVILLE;60
1708;60000;GOINCOURT;60
1709;60730;STE GENEVIEVE;60
1710;60240;LOCONVILLE;60
1711;60290;RANTIGNY;60
1712;60600;CLERMONT;60
1713;60140;LIANCOURT;60
1714;60600;FITZ JAMES;60
1715;60290;LAIGNEVILLE;60
1716;60250;MOUY;60
1717;60360;CREVECOEUR LE GRAND;60
1718;60510;LA RUE ST PIERRE;60
1719;60200;COMPIEGNE;60
1720;60280;MARGNY LES COMPIEGNE;60
1721;60280;CLAIROIX;60
1722;60400;NOYON;60
1723;60170;RIBECOURT DRESLINCOURT;60
1724;60610;LACROIX ST OUEN;60
1725;60280;VENETTE;60
1726;60190;LACHELLE;60
1727;60350;ATTICHY;60
1728;60880;JAUX;60
1729;60150;THOUROTTE;60
1730;60880;LE MEUX;60
1731;60170;CAMBRONNE LES RIBECOURT;60
1732;60660;ST VAAST LES MELLO;60
1733;60700;PONT STE MAXENCE;60
1734;60180;NOGENT SUR OISE;60
1735;60660;CIRES LES MELLO;60
1736;60410;SAINTINES;60
1737;60530;DIEUDONNE;60
1738;60460;PRECY SUR OISE;60
1739;60300;SENLIS;60
1740;60500;CHANTILLY;60
1741;60270;GOUVIEUX;60
1742;60100;CREIL;60
1743;60440;NANTEUIL LE HAUDOUIN;60
1744;60870;VILLERS ST PAUL;60
1745;60520;LA CHAPELLE EN SERVAL;60
1746;60700;FLEURINES;60
1747;60550;VERNEUIL EN HALATTE;60
1748;60160;MONTATAIRE;60
1749;60800;CREPY EN VALOIS;60
1750;60560;ORRY LA VILLE;60
1751;60740;ST MAXIMIN;60
1752;60300;AVILLY ST LEONARD;60
1753;60260;LAMORLAYE;60
1754;60340;ST LEU D ESSERENT;60
1755;60320;BETHISY ST MARTIN;60
1756;60410;VERBERIE;60
1757;60160;THIVERNY;60
1758;60230;CHAMBLY;60
1759;60800;LEVIGNEN;60
1760;60820;BORAN SUR OISE;60
1761;60320;BETHISY ST PIERRE;60
1762;60580;COYE LA FORET;60
1763;60500;VINEUIL ST FIRMIN;60
1764;60330;LE PLESSIS BELLEVILLE;60
1765;60128;MORTEFONTAINE;60
1766;60660;CRAMOISY;60
1767;60500;GOUVIEUX;60
1768;60440;PEROY LES GOMBRIES;60
1769;60530;NEUILLY EN THELLE;60
1770;60950;VER SUR LAUNETTE;60
1771;60260;GOUVIEUX;60
1772;60530;LE MESNIL EN THELLE;60
1773;60128;PLAILLY;60
1774;61000;ALENCON;61
1775;61100;FLERS;61
1776;61140;BAGNOLES DE L'ORNE NORMANDIE;61
1777;62000;ARRAS;62
1778;62217;ACHICOURT;62
1779;62223;SAINT-NICOLAS;62
1780;62300;ELEU-DIT-LEAUWETTE;62
1781;62223;ANZIN-SAINT-AUBIN;62
1782;62217;BEAURAINS;62
1783;62210;AVION;62
1784;62223;SAINTE-CATHERINE;62
1785;62580;NEUVILLE-ST-VAAST;62
1786;62690;SAVY-BERLETTE;62
1787;62118;BIACHE-SAINT-VAAST;62
1788;62400;BETHUNE;62
1789;62460;DIVION;62
1790;62196;HESDIGNEUL-LES-BETHUNE;62
1791;62660;BEUVRY;62
1792;62330;ISBERGUES;62
1793;62160;AIX NOULETTE;62
1794;62440;HARNES;62
1795;62220;CARVIN;62
1796;62640;MONTIGNY EN GOHELLE;62
1797;62410;WINGLES;62
1798;62300;LENS;62
1799;62750;LOOS EN GOHELLE;62
1800;62110;HENIN-BEAUMONT;62
1801;62930;WIMEREUX;62
1802;62152;NEUFCHATEL-HARDELOT;62
1803;62280;ST MARTIN BOULOGNE;62
1804;62100;CALAIS;62
1805;62179;WISSANT;62
1806;62200;BOULOGNE SUR MER;62
1807;62250;MARQUISE;62
1808;62600;BERCK;62
1809;62520;LE TOUQUET PARIS PLAGE;62
1810;62780;CUCQ;62
1811;62155;MERLIMONT;62
1812;62120;AIRE-SUR-LA-LYS;62
1813;62575;BLENDECQUES;62
1814;62500;SAINT OMER;62
1815;62219;LONGUENESSE;62
1816;62510;ARQUES;62
1817;63200;RIOM;63
1818;63140;CHATELGUYON;63
1819;63230;PONTGIBAUD;63
1820;63300;THIERS;63
1821;63500;ISSOIRE;63
1822;63710;SAINT-NECTAIRE;63
1823;63610;BESSE-ET-SAINT-ANASTAISE;63
1824;63114;MONTPEYROUX;63
1825;63680;CHASTREIX;63
1826;64000;PAU;64
1827;64140;BILLERE;64
1828;64140;LONS;64
1829;64320;BIZANOS;64
1830;64121;SERRES CASTET;64
1831;64450;MIOSSENS LANUSSE;64
1832;64110;JURANCON;64
1833;64320;IDRON;64
1834;64190;NAVARRENX;64
1835;64150;MOURENX;64
1836;64110;GELOS;64
1837;64230;SAUVAGNON;64
1838;64230;MAZEROLLES;64
1839;64300;ORTHEZ;64
1840;64230;LESCAR;64
1841;64110;RONTIGNON;64
1842;64160;MORLAAS;64
1843;64230;DENGUIN;64
1844;64800;LESTELLE BETHARRAM;64
1845;64400;OLORON SAINTE MARIE;64
1846;64260;REBENACQ;64
1847;64440;EAUX BONNES;64
1848;64400;MOUMOUR;64
1849;64440;LARUNS;64
1850;64800;NAY;64
1851;64260;SEVIGNACQ MEYRACQ;64
1852;64570;ARETTE;64
1853;64100;BAYONNE;64
1854;64200;BIARRITZ;64
1855;64600;ANGLET;64
1856;64480;USTARITZ;64
1857;64500;SAINT-JEAN-DE-LUZ;64
1858;64130;MAULEON LICHARRE;64
1859;64700;HENDAYE;64
1860;64990;LAHONCE;64
1861;64200;BASSUSSARRY;64
1862;64500;CIBOURE;64
1863;64240;HASPARREN;64
1864;64220;UHART-CIZE;64
1865;64120;SAINT-PALAIS;64
1866;65100;LOURDES;65
1867;65400;ARGELES-GAZOST;65
1868;65130;CAPVERN;65
1869;65000;TARBES;65
1870;65110;CAUTERETS;65
1871;65170;SAINT-LARY-SOULAN;65
1872;65240;ARREAU;65
1873;65170;SAILHAN;65
1874;65710;CAMPAN;65
1875;65200;BAGNERES-DE-BIGORRE;65
1876;65120;BAREGES;65
1877;65120;ESQUIEZE-SERE;65
1878;65600;SEMEAC;65
1879;65120;LUZ-SAINT-SAUVEUR;65
1880;65240;GERM;65
1881;65170;ARAGNOUET;65
1882;65100;ADE;65
1883;65170;VIELLE-AURE;65
1884;66700;ARGELES SUR MER;66
1885;66200;ELNE;66
1886;66140;CANET EN ROUSSILLON;66
1887;66470;SAINTE-MARIE-LA-MER;66
1888;66750;SAINT-CYPRIEN;66
1889;66100;PERPIGNAN;66
1890;66000;PERPIGNAN;66
1891;66440;TORREILLES;66
1892;66420;LE BARCARES;66
1893;66200;CORNEILLA DEL VERCOL;66
1894;66350;TOULOUGES;66
1895;66200;ALENYA;66
1896;66210;LES ANGLES;66
1897;66210;BOLQUERE;66
1898;66110;AMELIE LES BAINS;66
1899;66400;CERET;66
1900;66120;FONT-ROMEU ODEILLO-VIA;66
1901;66600;RIVESALTES;66
1902;66210;PUYVALADOR;66
1903;66220;SAINT-PAUL-DE-FENOUILLET;66
1904;66210;FORMIGUERES;66
1905;66160;LE BOULOU;66
1906;69250;ALBIGNY-SUR-SAONE;69
1907;69002;LYON 2EME;69
1908;69250;NEUVILLE SUR SAONE;69
1909;69004;LYON 4EME;69
1910;69005;LYON 5EME;69
1911;69009;LYON 9EME;69
1912;69650;QUINCIEUX;69
1913;69300;CALUIRE ET CUIRE;69
1914;69001;LYON 1ER;69
1915;69140;RILLIEUX-LA-PAPE;69
1916;69270;FONTAINES SUR SAONE;69
1917;69730;GENAY;69
1918;69250;FLEURIEU-SUR-SAONE;69
1919;69270;COUZON-AU-MONT-D OR;69
1920;69580;SATHONAY-CAMP;69
1921;69250;CURIS-AU-MONT-D'OR;69
1922;69270;CAILLOUX-SUR-FONTAINES;69
1923;69270;ROCHETAILLEE-SUR-SAONE;69
1924;69270;SAINT-ROMAIN-AU-MONT-D OR;69
1925;69250;MONTANAY;69
1926;69580;SATHONAY-VILLAGE;69
1927;69650;SAINT-GERMAIN-AU-MONT-D OR;69
1928;69003;LYON 3EME;69
1929;69007;LYON 7EME;69
1930;69006;LYON 6EME;69
1931;69008;LYON 8EME;69
1932;69330;MEYZIEU;69
1933;69780;SAINT-PIERRE-DE-CHANDIEU;69
1934;69100;VILLEURBANNE;69
1935;69200;VENISSIEUX;69
1936;69150;DECINES-CHARPIEU;69
1937;69360;TERNAY;69
1938;69120;VAULX EN VELIN;69
1939;69800;SAINT-PRIEST;69
1940;69780;MIONS;69
1941;69190;ST FONS;69
1942;69680;CHASSIEU;69
1943;69500;BRON;69
1944;69960;CORBAS;69
1945;69740;GENAS;69
1946;69720;SAINT-BONNET-DE-MURE;69
1947;69360;SEREZIN-DU-RHONE;69
1948;69320;FEYZIN;69
1949;69720;SAINT-LAURENT-DE-MURE;69
1950;69360;SOLAIZE;69
1951;69360;SAINT-SYMPHORIEN-D'OZON;69
1952;69780;TOUSSIEU;69
1953;69230;SAINT-GENIS-LAVAL;69
1954;69600;OULLINS;69
1955;69350;LA MULATIERE;69
1956;69110;SAINTE FOY LES LYON;69
1957;69510;SOUCIEU EN JARREST;69
1958;69530;BRIGNAIS;69
1959;69420;CONDRIEU;69
1960;69440;TALUYERS;69
1961;69520;GRIGNY;69
1962;69700;GIVORS;69
1963;69540;IRIGNY;69
1964;69420;AMPUIS;69
1965;69440;SAINT LAURENT D'AGNY;69
1966;69390;CHARLY;69
1967;69310;PIERRE BENITE;69
1968;69390;VERNAISON;69
1969;69560;SAINTE-COLOMBE;69
1970;69560;SAINT ROMAIN EN GAL;69
1971;69700;ECHALAS;69
1972;69700;MONTAGNY;69
1973;69440;MORNANT;69
1974;69630;CHAPONOST;69
1975;69390;VOURLES;69
1976;69340;FRANCHEVILLE;69
1977;69660;COLLONGES-AU-MONT- D OR;69
1978;69130;ECULLY;69
1979;69570;DARDILLY;69
1980;69290;CRAPONNE;69
1981;69160;TASSIN-LA-DEMI-LUNE;69
1982;69126;BRINDAS;69
1983;69850;DUERNE;69
1984;69280;MARCY-L ETOILE;69
1985;69380;MARCILLY-D AZERGUES;69
1986;69210;L ARBRESLE;69
1987;69410;CHAMPAGNE-AU-MONT-D OR;69
1988;69210;FLEURIEUX-SUR-L ARBRESLE;69
1989;69290;GREZIEU-LA-VARENNE;69
1990;69760;LIMONEST;69
1991;69260;CHARBONNIERES-LES-BAINS;69
1992;69210;SAIN-BEL;69
1993;69210;LENTILLY;69
1994;69380;CHASSELAY;69
1995;69690;BRUSSIEU;69
1996;69210;BULLY;69
1997;69450;SAINT CYR AU MONT D OR;69
1998;69210;SAINT GERMAIN NUELLES;69
1999;69690;COURZIEU;69
2000;69380;DOMMARTIN;69
2001;69290;POLLIONNAY;69
2002;69890;LA TOUR DE SALVAGNY;69
2003;69610;SAINTE-FOY-L ARGENTIERE;69
2004;69370;SAINT-DIDIER-AU-MONT-D OR;69
2005;69590;SAINT SYMPHORIEN SUR COISE;69
2006;69510;THURINS;69
2007;69490;SARCEY;69
2008;69400;VILLEFRANCHE;69
2009;69240;THIZY LES BOURGS;69
2010;69380;LOZANNE;69
2011;69400;LIMAS;69
2012;69380;ALIX;69
2013;69400;ARNAS;69
2014;69170;TARARE;69
2015;69400;GLEIZE;69
2016;69830;SAINT GEORGES DE RENEINS;69
2017;69220;CHARENTAY;69
2018;69480;ANSE;69
2019;69870;LAMURE SUR AZERGUES;69
2020;69430;SAINT-DIDIER-SUR-BEAUJEU;69
2021;69220;BELLEVILLE-EN-BEAUJOLAIS;69
2022;69490;SAINT-FORGEUX;69
2023;69550;AMPLEPUIS;69
2024;69640;VILLE SUR JARNIOUX;69
2025;69640;SAINT-JULIEN;69
2026;69620;LEGNY;69
2027;69620;VAL D'OINGT;69
2028;69220;CERCIE;69
2029;69480;LUCENAY;69
2030;69380;CHESSY;69
2031;69480;MARCY;69
2032;70300;LUXEUIL-LES-BAINS;70
2033;70400;HERICOURT;70
2034;70200;LURE;70
2035;70300;SAINT-SAUVEUR;70
2036;70400;CHALONVILLARS;70
2037;70110;VILLERSEXEL;70
2038;70400;CHAGEY;70
2039;70000;VESOUL;70
2040;70000;NOIDANS-LES-VESOUL;70
2041;70000;NAVENNE;70
2042;70190;RIOZ;70
2043;70000;PUSEY;70
2044;70000;ECHENOZ-LA-MELINE;70
2045;70100;ARC-LES-GRAY;70
2046;71000;MACON;71
2047;71700;TOURNUS;71
2048;71250;CLUNY;71
2049;71210;MONTCHANIN;71
2050;71390;SAINT-DESERT;71
2051;71100;CHALON-SUR-SAONE;71
2052;71640;GIVRY;71
2053;71100;SAINT-REMY;71
2054;71300;MONTCEAU LES MINES;71
2055;71230;SAINT VALLIER;71
2056;71150;CHAGNY;71
2057;71120;CHAROLLES;71
2058;71600;PARAY LE MONIAL;71
2059;71170;CHAUFFAILLES;71
2060;71160;DIGOIN;71
2061;71400;AUTUN;71
2062;71200;LE CREUSOT;71
2063;71450;BLANZY;71
2064;71200;SAINT SERNIN DU BOIS;71
2065;71500;LOUHANS;71
2066;72000;LE MANS;72
2067;72230;RUAUDIN;72
2068;72700;ALLONNES;72
2069;72100;LE MANS;72
2070;72250;PARIGNE L EVEQUE;72
2071;72230;MULSANNE;72
2072;72500;MONTVAL-SUR-LOIR;72
2073;72450;MONTFORT-LE-GESNOIS;72
2074;72120;SAINT CALAIS;72
2075;72220;SAINT MARS D OUTILLE;72
2076;72300;SABLE SUR SARTHE;72
2077;72430;NOYEN SUR SARTHE;72
2078;72200;LA FLECHE;72
2079;72800;AUBIGNE RACAN;72
2080;72200;CLERMONT CREANS;72
2081;72400;LA FERTE BERNARD;72
2082;72610;CHAMPFLEUR;72
2083;72600;MAMERS;72
2084;72170;BEAUMONT SUR SARTHE;72
2085;73100;AIX LES BAINS;73
2086;73210;LA PLAGNE TARENTAISE;73
2087;73190;SAINT-JEOIRE-PRIEURE;73
2088;73440;LES BELLEVILLE;73
2089;73480;VAL CENIS;73
2090;73220;EPIERRE;73
2091;73200;ALBERTVILLE;73
2092;73450;VALLOIRE;73
2093;73130;SAINT FRANCOIS LONGCHAMP;73
2094;73450;VALMEINIER;73
2095;73490;LA RAVOIRE;73
2096;73230;BARBY;73
2097;73150;VAL-D ISERE;73
2098;73550;LES ALLUES;73
2099;73000;CHAMBERY;73
2100;73700;MONTVALEZAN;73
2101;73320;TIGNES;73
2102;73500;MODANE;73
2103;73500;AUSSOIS;73
2104;73700;BOURG-SAINT-MAURICE;73
2105;73100;MOUXY;73
2106;73210;AIME LA PLAGNE;73
2107;73000;BASSENS;73
2108;73620;HAUTELUCE;73
2109;73120;COURCHEVEL;73
2110;73230;SAINT-JEAN-D ARVEY;73
2111;73270;VILLARD SUR DORON;73
2112;73410;ENTRELACS;73
2113;73420;VOGLANS;73
2114;73100;TRESSERVE;73
2115;73590;FLUMET;73
2116;73290;LA MOTTE SERVOLEX;73
2117;73710;PRALOGNAN-LA-VANOISE;73
2118;73260;LES AVANCHERS VALMOREL;73
2119;73000;BARBERAZ;73
2120;73300;ALBIEZ-MONTROND;73
2121;74240;GAILLARD;74
2122;74330;LA BALME DE SILLINGY;74
2123;74600;ANNECY;74
2124;74210;FAVERGES-SEYTHENEX;74
2125;74000;ANNECY;74
2126;74230;MANIGOD;74
2127;74960;ANNECY;74
2128;74450;LE GRAND BORNAND;74
2129;74520;VALLEIRY;74
2130;74290;VEYRIER-DU-LAC;74
2131;74210;DOUSSARD;74
2132;74100;ANNEMASSE;74
2133;74940;ANNECY;74
2134;74160;NEYDENS;74
2135;74370;ARGONAY;74
2136;74150;RUMILLY;74
2137;74100;VETRAZ-MONTHOUX;74
2138;74560;MONNETIER-MORNEX;74
2139;74160;COLLONGES-SOUS-SALEVE;74
2140;74100;VILLE-LA-GRAND;74
2141;74380;LUCINGES;74
2142;74380;BONNE;74
2143;74330;POISY;74
2144;74520;CHENEX;74
2145;74160;SAINT-JULIEN-EN-GENEVOIS;74
2146;74220;LA CLUSAZ;74
2147;74230;THONES;74
2148;74370;ANNECY;74
2149;74350;ALLONZIER-LA-CAILLE;74
2150;74330;EPAGNY METZ-TESSY;74
2151;74410;DUINGT;74
2152;74350;COPPONEX;74
2153;74160;ARCHAMPS;74
2154;74570;GROISY;74
2155;74580;VIRY;74
2156;74290;MENTHON-SAINT-BERNARD;74
2157;74400;CHAMONIX MONT BLANC;74
2158;74250;VIUZ-EN-SALLAZ;74
2159;74120;PRAZ SUR ARLY;74
2160;74800;LA ROCHE SUR FORON;74
2161;74950;SCIONZIER;74
2162;74920;COMBLOUX;74
2163;74300;THYEZ;74
2164;74170;LES CONTAMINES MONTJOIE;74
2165;74130;MONT-SAXONNEX;74
2166;74490;ONNION;74
2167;74170;SAINT GERVAIS LES BAINS;74
2168;74700;SALLANCHES;74
2169;74300;ARACHES LA FRASSE;74
2170;74310;SERVOZ;74
2171;74440;TANINGES;74
2172;74260;LES GETS;74
2173;74120;MEGEVE;74
2174;74130;BONNEVILLE;74
2175;74190;PASSY;74
2176;74300;CLUSES;74
2177;74440;MORILLON;74
2178;74970;MARIGNIER;74
2179;74340;SAMOENS;74
2180;74660;VALLORCINE;74
2181;74120;DEMI-QUARTIER;74
2182;74800;CORNIER;74
2183;74310;LES HOUCHES;74
2184;74480;PASSY;74
2185;74250;LA TOUR;74
2186;74440;MIEUSSY;74
2187;74800;AMANCY;74
2188;74440;VERCHAIX;74
2189;74490;SAINT-JEOIRE;74
2190;74700;CORDON;74
2191;74800;SAINT-PIERRE-EN-FAUCIGNY;74
2192;74130;CONTAMINE-SUR-ARVE;74
2193;74130;GLIERES-VAL-DE-BORNE;74
2194;74460;MARNAZ;74
2195;74500;EVIAN-LES-BAINS;74
2196;74500;SAINT-PAUL-EN-CHABLAIS;74
2197;74430;SAINT-JEAN-D'AULPS;74
2198;76800;SAINT-ETIENNE-DU-ROUVRAY;76
2199;76100;ROUEN;76
2200;76000;ROUEN;76
2201;76240;MESNIL-ESNARD (LE);76
2202;76120;GRAND QUEVILLY (LE);76
2203;76240;BONSECOURS;76
2204;76140;PETIT QUEVILLY (LE);76
2205;76650;PETIT-COURONNE (LE);76
2206;76300;SOTTEVILLE-LES-ROUEN;76
2207;76320;CAUDEBEC-LES-ELBEUF;76
2208;76500;ELBEUF;76
2209;76410;TOURVILLE-LA-RIVIERE;76
2210;76320;SAINT PIERRE LES ELBEUF;76
2211;76920;AMFREVILLE-LA-MIVOIE;76
2212;76130;MONT-SAINT-AIGNAN;76
2213;76150;MAROMME;76
2214;76160;DARNETAL;76
2215;76380;CANTELEU;76
2216;76360;BARENTIN;76
2217;76230;BOIS GUILLAUME;76
2218;76160;SAINT-LEGER-DU-BOURG-DENIS;76
2219;76250;DEVILLE-LES-ROUEN;76
2220;76420;BIHOREL;76
2221;76960;NOTRE-DAME-DE-BONDEVILLE;76
2222;76360;VILLERS ECALLES;76
2223;76200;DIEPPE;76
2224;76880;ARQUES-LA-BATAILLE;76
2225;76470;LE TREPORT;76
2226;76260;EU;76
2227;76370;DIEPPE;76
2228;76610;LE HAVRE;76
2229;76620;LE HAVRE;76
2230;76600;LE HAVRE;76
2231;76310;STE ADRESSE;76
2232;76700;HARFLEUR;76
2233;76290;MONTIVILLIERS;76
2234;76210;GRUCHET-LE-VALASSE;76
2235;76430;SAINT-ROMAIN-DE-COLBOSC;76
2236;76700;SAINT-LAURENT-DE-BREVEDENT;76
2237;76400;FECAMP;76
2238;76210;LANQUETOT;76
2239;76170;LILLEBONNE;76
2240;76790;ETRETAT;76
2241;76330;PORT-JEROME-SUR-SEINE;76
2242;76700;GONFREVILLE L ORCHER;76
2243;76400;MANIQUERVILLE;76
2244;76210;BOLBEC;76
2245;76110;BREAUTE;76
2246;76440;FORGES-LES-EAUX;76
2247;76220;GOURNAY-EN-BRAY;76
2248;76490;RIVES-EN-SEINE;76
2249;76460;SAINT-VALERY-EN-CAUX;76
2250;76190;YVETOT;76
2251;76540;SAINT-PIERRE-EN-PORT;76
2252;76450;SAINT MARTIN AUX BUNEAUX;76
2253;76760;YERVILLE;76
2254;76970;GREMONVILLE;76
2255;77170;SERVON;77
2256;77330;OZOIR LA FERRIERE;77
2257;77000;MELUN;77
2258;77220;TOURNAN-EN-BRIE;77
2259;77000;VAUX-LE-PENIL;77
2260;77350;LE MEE SUR SEINE;77
2261;77170;BRIE COMTE ROBERT;77
2262;77720;CHAMPEAUX;77
2263;77380;COMBS LA VILLE;77
2264;77127;LIEUSAINT;77
2265;77310;SAINT-FARGEAU-PONTHIERRY;77
2266;77150;LESIGNY;77
2267;77630;BARBIZON;77
2268;77220;GRETZ-ARMAINVILLIERS;77
2269;77550;REAU;77
2270;77176;SAVIGNY-LE-TEMPLE;77
2271;77176;NANDY;77
2272;77220;PRESLES-EN-BRIE;77
2273;77340;PONTAULT COMBAULT;77
2274;77390;GUIGNES;77
2275;77590;CHARTRETTES;77
2276;77190;DAMMARIE LES LYS;77
2277;77240;CESSON;77
2278;77166;GRISY-SUISNES;77
2279;77820;CHATELET-EN-BRIE (LE);77
2280;77000;ROCHETTE(LA);77
2281;77133;MACHAULT;77
2282;77680;ROISSY-EN-BRIE;77
2283;77310;PRINGY;77
2284;77111;SOLERS;77
2285;77550;MOISSY-CRAMAYEL;77
2286;77130;MONTEREAU FAULT YONNE;77
2287;77140;SAINT-PIERRE-LES-NEMOURS;77
2288;77690;MONTIGNY-SUR-LOING;77
2289;77300;FONTAINEBLEAU;77
2290;77390;ANDREZEL;77
2291;77210;AVON;77
2292;77720;BOMBON;77
2293;77140;NEMOURS;77
2294;77111;SOIGNOLLES-EN-BRIE;77
2295;77850;HERICY;77
2296;77170;COUBERT;77
2297;77250;MORET-LOING-ET-ORVANNE;77
2298;77920;SAMOIS SUR SEINE;77
2299;77123;NOISY-SUR-ECOLE;77
2300;77173;CHEVRY-COSSIGNY;77
2301;77166;EVRY-GREGY-SUR-YERRE;77
2302;77390;CHAUMES-EN-BRIE;77
2303;77430;CHAMPAGNE SUR SEINE;77
2304;77240;SEINE-PORT;77
2305;77220;FAVIERES;77
2306;77720;MORMANT;77
2307;77940;VOULX;77
2308;77760;ACHERES-LA-FORET;77
2309;77390;CHAMPDEUIL;77
2310;77460;SOUPPES-SUR-LOING;77
2311;77135;PONTCARRE;77
2312;77670;SAINT-MAMMES;77
2313;77930;SAINT-SAUVEUR-SUR-ECOLE;77
2314;77115;SIVRY-COURTRY;77
2315;77590;BOIS LE ROI;77
2316;77630;SAINT-MARTIN-EN-BIERE;77
